date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:09:33	41263/41263	---M--	200	added ('OK')	image/jpeg	etag:%22a12f-615701fa-5316dd9252fceafb;;;%22	https://wizixo.webestica.com/assets/images/portfolio/01.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/portfolio/01.jpg	(from https://wizixo.webestica.com/index.html)
18:09:34	224441/224441	---M--	200	added ('OK')	image/jpeg	etag:%2236cb9-615701c7-900a565605ff6702;;;%22	https://wizixo.webestica.com/assets/images/bg/05.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/bg/05.jpg	(from https://wizixo.webestica.com/index.html)
18:09:34	24366/24366	---M--	200	added ('OK')	image/jpeg	etag:%225f2e-615701fa-1ccb5f6aa0f95e80;;;%22	https://wizixo.webestica.com/assets/images/portfolio/02.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/portfolio/02.jpg	(from https://wizixo.webestica.com/index.html)
18:09:34	82142/82142	---M--	200	added ('OK')	image/jpeg	etag:%22140de-615701fb-cd721df46ad210a9;;;%22	https://wizixo.webestica.com/assets/images/portfolio/03.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/portfolio/03.jpg	(from https://wizixo.webestica.com/index.html)
18:09:35	96075/96075	---M--	200	added ('OK')	image/jpeg	etag:%221774b-615701fc-ec125071710c4806;;;%22	https://wizixo.webestica.com/assets/images/portfolio/05.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/portfolio/05.jpg	(from https://wizixo.webestica.com/index.html)
18:09:35	56673/56673	---M--	200	added ('OK')	image/jpeg	etag:%22dd61-615701fb-41216efd8f7d0acb;;;%22	https://wizixo.webestica.com/assets/images/portfolio/04.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/portfolio/04.jpg	(from https://wizixo.webestica.com/index.html)
18:09:35	57919/57919	---M--	200	added ('OK')	image/jpeg	etag:%22e23f-615701fc-8612963a8b3de306;;;%22	https://wizixo.webestica.com/assets/images/portfolio/06.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/portfolio/06.jpg	(from https://wizixo.webestica.com/index.html)
18:09:35	4984/4984	---M--	200	added ('OK')	image/png	etag:%221378-615701d2-b2d09e92143b0ed6;;;%22	https://wizixo.webestica.com/assets/images/clients/01.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/clients/01.png	(from https://wizixo.webestica.com/index.html)
18:09:36	3045/3045	---M--	200	added ('OK')	image/png	etag:%22be5-615701d3-f3bf767f610da19f;;;%22	https://wizixo.webestica.com/assets/images/clients/02.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/clients/02.png	(from https://wizixo.webestica.com/index.html)
18:09:36	3434/3434	---M--	200	added ('OK')	image/png	etag:%22d6a-615701d4-3ceb631822833337;;;%22	https://wizixo.webestica.com/assets/images/clients/03.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/clients/03.png	(from https://wizixo.webestica.com/index.html)
18:09:36	3738/3738	---M--	200	added ('OK')	image/png	etag:%22e9a-615701d5-13c7e3222e8847c5;;;%22	https://wizixo.webestica.com/assets/images/clients/04.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/clients/04.png	(from https://wizixo.webestica.com/index.html)
18:09:37	3005/3005	---M--	200	added ('OK')	image/png	etag:%22bbd-615701d6-df8cc1cff52ba6a;;;%22	https://wizixo.webestica.com/assets/images/clients/05.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/clients/05.png	(from https://wizixo.webestica.com/index.html)
18:09:37	2700/2700	---M--	200	added ('OK')	image/png	etag:%22a8c-615701d6-b101ae92e10ecd59;;;%22	https://wizixo.webestica.com/assets/images/clients/06.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/clients/06.png	(from https://wizixo.webestica.com/index.html)
18:09:37	3395/3395	---M--	200	added ('OK')	image/png	etag:%22d43-615701d7-6186ac8074653e96;;;%22	https://wizixo.webestica.com/assets/images/clients/07.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/clients/07.png	(from https://wizixo.webestica.com/index.html)
18:09:38	3789/3789	---M--	200	added ('OK')	image/png	etag:%22ecd-615701d7-96032f9e98ece3e3;;;%22	https://wizixo.webestica.com/assets/images/clients/08.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/clients/08.png	(from https://wizixo.webestica.com/index.html)
18:09:38	4373/4373	---M--	200	added ('OK')	image/jpeg	etag:%221115-6157020d-c1927672c87134c4;;;%22	https://wizixo.webestica.com/assets/images/thumbnails/avatar-01.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/thumbnails/avatar-01.jpg	(from https://wizixo.webestica.com/index.html)
18:09:38	95560/95560	---M--	200	added ('OK')	image/jpeg	etag:%2217548-6157023a-b5c80fd5566aa5cb;;;%22	https://wizixo.webestica.com/assets/images/bg/small/02.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/bg/small/02.jpg	(from https://wizixo.webestica.com/index.html)
18:09:39	4826/4826	---M--	200	added ('OK')	image/jpeg	etag:%2212da-6157020d-7bde48928f05308c;;;%22	https://wizixo.webestica.com/assets/images/thumbnails/avatar-03.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/thumbnails/avatar-03.jpg	(from https://wizixo.webestica.com/index.html)
18:09:39	45530/45530	---M--	200	added ('OK')	image/jpeg	etag:%22b1da-6157023a-3ca7a686d26477cd;;;%22	https://wizixo.webestica.com/assets/images/bg/small/01.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/bg/small/01.jpg	(from https://wizixo.webestica.com/index.html)
18:09:39	7830/7830	---M--	200	added ('OK')	image/png	etag:%221e96-615701b5-a2123a50184d4e8b;;;%22	https://wizixo.webestica.com/assets/images/world-map.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/world-map.png	(from https://wizixo.webestica.com/index.html)
18:09:40	78468/78468	---M-Z	200	added ('OK')	application/x-javascript	etag:%2213284-6157028f-1e8ae4679e6b9958;gz%22	https://wizixo.webestica.com/assets/vendor/bootstrap/dist/js/bootstrap.bundle.min.js	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/bootstrap/dist/js/bootstrap.bundle.min.js	(from https://wizixo.webestica.com/index.html)
18:09:40	14690/14690	---M-Z	200	added ('OK')	application/x-javascript	etag:%223962-61570224-1b83b2622b2c3209;gz%22	https://wizixo.webestica.com/assets/vendor/aos/aos.js	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/aos/aos.js	(from https://wizixo.webestica.com/index.html)
18:09:40	105763/105763	---M-Z	200	added ('OK')	application/x-javascript	etag:%2219d23-61570285-a573296ca7472f64;gz%22	https://wizixo.webestica.com/assets/vendor/glightbox/js/glightbox.js	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/glightbox/js/glightbox.js	(from https://wizixo.webestica.com/index.html)
18:09:41	100605/100605	---M-Z	200	added ('OK')	application/x-javascript	etag:%22188fd-61570234-a3662baac3e18d8e;gz%22	https://wizixo.webestica.com/assets/vendor/tiny-slider/tiny-slider.js	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/tiny-slider/tiny-slider.js	(from https://wizixo.webestica.com/index.html)
18:09:42	24647/24647	---M-Z	200	added ('OK')	application/x-javascript	etag:%226047-615701b7-5d47eff1224e786e;gz%22	https://wizixo.webestica.com/assets/js/functions.js	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/js/functions.js	(from https://wizixo.webestica.com/index.html)
18:09:42	136822/136822	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2221676-61570277-dcfd8f24b5eb3277;;;%22	https://wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-brands-400.eot	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-brands-400.eot	(from https://wizixo.webestica.com/assets/vendor/font-awesome/css/all.min.css)
18:09:43	136822/136822	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2221676-61570277-dcfd8f24b5eb3277;;;%22	https://wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-brands-400.eot?	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://wizixo.webestica.com/assets/vendor/font-awesome/css/all.min.css)
18:09:43	78460/78460	---M--	200	added ('OK')	font/woff2	etag:%221327c-61570278-f42e08aece9ce80b;;;%22	https://wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-brands-400.woff2	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-brands-400.woff2	(from https://wizixo.webestica.com/assets/vendor/font-awesome/css/all.min.css)
18:09:43	92136/92136	---M--	200	added ('OK')	application/x-font-woff	etag:%22167e8-61570278-a2e569ef1151be6e;;;%22	https://wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-brands-400.woff	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-brands-400.woff	(from https://wizixo.webestica.com/assets/vendor/font-awesome/css/all.min.css)
18:09:44	136516/136516	---M--	200	added ('OK')	application/x-font-ttf	etag:%2221544-61570277-3337e52689f7d0f8;;;%22	https://wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-brands-400.ttf	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-brands-400.ttf	(from https://wizixo.webestica.com/assets/vendor/font-awesome/css/all.min.css)
18:09:44	747545/747545	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b6819-61570276-984ed483229fd6f1;gz%22	https://wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-brands-400.svg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-brands-400.svg	(from https://wizixo.webestica.com/assets/vendor/font-awesome/css/all.min.css)
18:09:44	34350/34350	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22862e-61570279-d134399753047ea2;;;%22	https://wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-regular-400.eot	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-regular-400.eot	(from https://wizixo.webestica.com/assets/vendor/font-awesome/css/all.min.css)
18:09:45	34350/34350	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22862e-61570279-d134399753047ea2;;;%22	https://wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-regular-400.eot?	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://wizixo.webestica.com/assets/vendor/font-awesome/css/all.min.css)
18:09:45	13548/13548	---M--	200	added ('OK')	font/woff2	etag:%2234ec-6157027a-3ab141fe6d9fd141;;;%22	https://wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-regular-400.woff2	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-regular-400.woff2	(from https://wizixo.webestica.com/assets/vendor/font-awesome/css/all.min.css)
18:09:45	16772/16772	---M--	200	added ('OK')	application/x-font-woff	etag:%224184-6157027a-ab6475ad1e9e3bb5;;;%22	https://wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-regular-400.woff	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-regular-400.woff	(from https://wizixo.webestica.com/assets/vendor/font-awesome/css/all.min.css)
18:09:46	34052/34052	---M--	200	added ('OK')	application/x-font-ttf	etag:%228504-6157027b-7489f5345a490cfe;;;%22	https://wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-regular-400.ttf	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-regular-400.ttf	(from https://wizixo.webestica.com/assets/vendor/font-awesome/css/all.min.css)
18:09:46	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	etag:%222354a-61570279-a7ad13f76fa8a714;gz%22	https://wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-regular-400.svg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-regular-400.svg	(from https://wizixo.webestica.com/assets/vendor/font-awesome/css/all.min.css)
18:09:47	204814/204814	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223200e-61570280-933193cfe4c64c1e;;;%22	https://wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-solid-900.eot	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-solid-900.eot	(from https://wizixo.webestica.com/assets/vendor/font-awesome/css/all.min.css)
18:09:47	204814/204814	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223200e-61570280-933193cfe4c64c1e;;;%22	https://wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-solid-900.eot?	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://wizixo.webestica.com/assets/vendor/font-awesome/css/all.min.css)
18:09:48	104280/104280	---M--	200	added ('OK')	application/x-font-woff	etag:%2219758-6157027e-bce0bac6de2cbc93;;;%22	https://wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-solid-900.woff	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-solid-900.woff	(from https://wizixo.webestica.com/assets/vendor/font-awesome/css/all.min.css)
18:09:49	80300/80300	---M--	200	added ('OK')	font/woff2	etag:%22139ac-6157027f-bb28047fda146e1f;;;%22	https://wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-solid-900.woff2	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-solid-900.woff2	(from https://wizixo.webestica.com/assets/vendor/font-awesome/css/all.min.css)
18:09:49	917575/917575	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e0047-6157027c-3ee8454d79b80e68;gz%22	https://wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-solid-900.svg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-solid-900.svg	(from https://wizixo.webestica.com/assets/vendor/font-awesome/css/all.min.css)
18:09:50	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-6157028a-68077afc19eb40d;;;%22	https://wizixo.webestica.com/assets/vendor/themify-icons/fonts/themify.eot?-fvbane	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/themify-icons/fonts/themify9f24.eot	(from https://wizixo.webestica.com/assets/vendor/themify-icons/css/themify-icons.css)
18:09:50	204528/204528	---M--	200	added ('OK')	application/x-font-ttf	etag:%2231ef0-6157027d-e6cdfa6bf372e026;;;%22	https://wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-solid-900.ttf	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/font-awesome/webfonts/fa-solid-900.ttf	(from https://wizixo.webestica.com/assets/vendor/font-awesome/css/all.min.css)
18:09:50	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-6157028a-68077afc19eb40d;;;%22	https://wizixo.webestica.com/assets/vendor/themify-icons/fonts/themify.eot?	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/themify-icons/fonts/themifyd41d.eot	(from https://wizixo.webestica.com/assets/vendor/themify-icons/css/themify-icons.css)
18:09:50	56108/56108	---M--	200	added ('OK')	application/x-font-woff	etag:%22db2c-6157028c-f7d7dedd906a3c5b;;;%22	https://wizixo.webestica.com/assets/vendor/themify-icons/fonts/themify.woff?-fvbane	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/themify-icons/fonts/themify9f24.woff	(from https://wizixo.webestica.com/assets/vendor/themify-icons/css/themify-icons.css)
18:09:52	234269/234269	---M-Z	200	added ('OK')	image/svg+xml	etag:%223931d-6157028b-e7655f6e34479d0b;gz%22	https://wizixo.webestica.com/assets/vendor/themify-icons/fonts/themify.svg?-fvbane	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/themify-icons/fonts/themify9f24.svg	(from https://wizixo.webestica.com/assets/vendor/themify-icons/css/themify-icons.css)
18:09:52	47454/47454	---M-Z	200	added ('OK')	text/html	etag:%22b95e-615701a0-3d0bd14cef2fef6e;gz%22	https://wizixo.webestica.com/	C:/xampp/htdocs/360-1/wizixo.webestica.com/index-11.html	(from https://wizixo.webestica.com/assets/css/style.css)
18:09:52	78584/78584	---M--	200	added ('OK')	application/x-font-ttf	etag:%22132f8-6157028b-25e447349b91c50b;;;%22	https://wizixo.webestica.com/assets/vendor/themify-icons/fonts/themify.ttf?-fvbane	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/themify-icons/fonts/themify9f24.ttf	(from https://wizixo.webestica.com/assets/vendor/themify-icons/css/themify-icons.css)
18:09:53	43760/43760	---M--	200	added ('OK')	image/png	etag:%22aaf0-61570236-2f472b6bae18ff32;;;%22	https://wizixo.webestica.com/assets/images/bg/pattern/01-dark.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/bg/pattern/01-dark.png	(from https://wizixo.webestica.com/assets/css/style.css)
18:09:53	103702/103702	---M--	200	added ('OK')	image/png	etag:%2219516-61570237-240a3efabfb68f;;;%22	https://wizixo.webestica.com/assets/images/bg/pattern/02.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/bg/pattern/02.png	(from https://wizixo.webestica.com/assets/css/style.css)
18:09:54	43264/43264	---M--	200	added ('OK')	image/png	etag:%22a900-61570236-5d2a4f8adcf9ff85;;;%22	https://wizixo.webestica.com/assets/images/bg/pattern/01.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/bg/pattern/01.png	(from https://wizixo.webestica.com/assets/css/style.css)
18:09:54	71662/71662	---M--	200	added ('OK')	image/png	etag:%22117ee-61570237-e7a23f90083ebe71;;;%22	https://wizixo.webestica.com/assets/images/bg/pattern/03.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/bg/pattern/03.png	(from https://wizixo.webestica.com/assets/css/style.css)
18:09:54	42929/42929	---M--	200	added ('OK')	image/png	etag:%22a7b1-61570238-cb5fe1ab1f13b748;;;%22	https://wizixo.webestica.com/assets/images/bg/pattern/04.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/bg/pattern/04.png	(from https://wizixo.webestica.com/assets/css/style.css)
18:09:55	144715/144715	---M--	200	added ('OK')	image/jpeg	etag:%222354b-615701c5-c46a0b14770c5fa1;;;%22	https://wizixo.webestica.com/assets/images/bg/04.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/bg/04.jpg	(from https://wizixo.webestica.com/contact.html)
18:09:55	3415/3415	---M-Z	200	added ('OK')	image/svg+xml	etag:%22d57-615701b3-f3647c43da1dbbab;gz%22	https://wizixo.webestica.com/assets/images/logo-white.svg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/logo-white.svg	(from https://wizixo.webestica.com/index-2.html)
18:09:56	212033/212033	---M--	200	added ('OK')	image/jpeg	etag:%2233c41-615701c1-e9e0b66a4916f2e9;;;%22	https://wizixo.webestica.com/assets/images/banner/10.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/banner/10.jpg	(from https://wizixo.webestica.com/index-2.html)
18:09:56	136193/136193	---M--	200	added ('OK')	image/jpeg	etag:%2221401-61570204-dd086d5325008f2e;;;%22	https://wizixo.webestica.com/assets/images/service/09.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/service/09.jpg	(from https://wizixo.webestica.com/index-2.html)
18:09:56	89831/89831	---M--	200	added ('OK')	image/png	etag:%2215ee7-615701f7-d66e4aec86834fef;;;%22	https://wizixo.webestica.com/assets/images/mockups/signature.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/mockups/signature.png	(from https://wizixo.webestica.com/index-2.html)
18:09:57	86374/86374	---M--	200	added ('OK')	image/jpeg	etag:%2215166-615701fe-e2bfccb06d5edb04;;;%22	https://wizixo.webestica.com/assets/images/portfolio/11.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/portfolio/11.jpg	(from https://wizixo.webestica.com/index-2.html)
18:09:57	76933/76933	---M--	200	added ('OK')	image/jpeg	etag:%2212c85-615701ff-e1a1c088fc44eaed;;;%22	https://wizixo.webestica.com/assets/images/portfolio/12.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/portfolio/12.jpg	(from https://wizixo.webestica.com/index-2.html)
18:09:57	3334/3334	---M-Z	200	added ('OK')	application/x-javascript	etag:%22d06-61570288-40ef6af560433658;gz%22	https://wizixo.webestica.com/assets/vendor/purecounterjs/dist/purecounter_vanilla.js	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/purecounterjs/dist/purecounter_vanilla.js	(from https://wizixo.webestica.com/index-2.html)
18:09:58	133536/133536	---M--	200	added ('OK')	image/jpeg	etag:%22209a0-615701c6-a47a7e2496602575;;;%22	https://wizixo.webestica.com/assets/images/bg/06.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/bg/06.jpg	(from https://wizixo.webestica.com/index-3.html)
18:09:58	59621/59621	---M--	200	added ('OK')	image/jpeg	etag:%22e8e5-61570207-b01b4f390ed1d6dd;;;%22	https://wizixo.webestica.com/assets/images/team/01.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/team/01.jpg	(from https://wizixo.webestica.com/index-3.html)
18:09:58	583349/583349	---M--	200	added ('OK')	image/jpeg	etag:%228e6b5-615701c8-230f76b86538926a;;;%22	https://wizixo.webestica.com/assets/images/bg/07.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/bg/07.jpg	(from https://wizixo.webestica.com/index-3.html)
18:09:59	17249/17249	---M--	200	added ('OK')	image/jpeg	etag:%224361-61570207-8ee8264b0dfd6531;;;%22	https://wizixo.webestica.com/assets/images/team/02.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/team/02.jpg	(from https://wizixo.webestica.com/index-3.html)
18:09:59	53656/53656	---M--	200	added ('OK')	image/jpeg	etag:%22d198-61570208-adc13d36bd33609e;;;%22	https://wizixo.webestica.com/assets/images/team/03.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/team/03.jpg	(from https://wizixo.webestica.com/index-3.html)
18:09:59	32590/32590	---M--	200	added ('OK')	image/jpeg	etag:%227f4e-61570208-57962fe483a039f5;;;%22	https://wizixo.webestica.com/assets/images/team/04.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/team/04.jpg	(from https://wizixo.webestica.com/index-3.html)
18:10:00	173324/173324	---M--	200	added ('OK')	image/jpeg	etag:%222a50c-61570205-b784439a8713e4ad;;;%22	https://wizixo.webestica.com/assets/images/service/10.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/service/10.jpg	(from https://wizixo.webestica.com/index-4.html)
18:10:00	84618/84618	---M--	200	added ('OK')	image/jpeg	etag:%2214a8a-615701fd-df50b7384f3c48ad;;;%22	https://wizixo.webestica.com/assets/images/portfolio/07.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/portfolio/07.jpg	(from https://wizixo.webestica.com/index-4.html)
18:10:00	31797/31797	---M--	200	added ('OK')	image/jpeg	etag:%227c35-615701fc-f22b15b724681656;;;%22	https://wizixo.webestica.com/assets/images/portfolio/08.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/portfolio/08.jpg	(from https://wizixo.webestica.com/index-4.html)
18:10:01	39865/39865	---M--	200	added ('OK')	image/jpeg	etag:%229bb9-615701fd-f02ae17a0960c590;;;%22	https://wizixo.webestica.com/assets/images/portfolio/09.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/portfolio/09.jpg	(from https://wizixo.webestica.com/index-4.html)
18:10:01	59374/59374	---M--	200	added ('OK')	image/jpeg	etag:%22e7ee-615701fe-ced4aff637561216;;;%22	https://wizixo.webestica.com/assets/images/portfolio/10.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/portfolio/10.jpg	(from https://wizixo.webestica.com/index-4.html)
18:10:01	92223/92223	---M--	200	added ('OK')	image/jpeg	etag:%221683f-615701be-6d5d5a6e31ca5d05;;;%22	https://wizixo.webestica.com/assets/images/banner/04.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/banner/04.jpg	(from https://wizixo.webestica.com/index-4.html)
18:10:02	35445/35445	---M-Z	200	added ('OK')	application/x-javascript	etag:%228a75-61570228-2d40eaafe7ca227d;gz%22	https://wizixo.webestica.com/assets/vendor/isotope/isotope.pkgd.min.js	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/isotope/isotope.pkgd.min.js	(from https://wizixo.webestica.com/index-4.html)
18:10:02	9965/9965	---M-Z	200	added ('OK')	application/x-javascript	etag:%2226ed-61570226-f1593a08a90b6387;gz%22	https://wizixo.webestica.com/assets/vendor/imagesLoaded/imagesloaded.js	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/imagesLoaded/imagesloaded.js	(from https://wizixo.webestica.com/index-4.html)
18:10:03	4604/4604	---M-Z	200	added ('OK')	application/x-javascript	etag:%2211fc-6157022b-a7d9c65c993af7c;gz%22	https://wizixo.webestica.com/assets/vendor/ityped/index.js	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/ityped/index.js	(from https://wizixo.webestica.com/index-4.html)
18:10:03	85259/85259	---M--	200	added ('OK')	image/jpeg	etag:%2214d0b-615701cc-5b23e68d65facf8f;;;%22	https://wizixo.webestica.com/assets/images/blog/01.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/blog/01.jpg	(from https://wizixo.webestica.com/index-5.html)
18:10:03	95536/95536	---M--	200	added ('OK')	image/jpeg	etag:%2217530-615701cd-d868adddabd6d95a;;;%22	https://wizixo.webestica.com/assets/images/blog/03.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/blog/03.jpg	(from https://wizixo.webestica.com/index-5.html)
18:10:04	4783/4783	---M--	200	added ('OK')	image/jpeg	etag:%2212af-6157020c-87fb810d3129b16e;;;%22	https://wizixo.webestica.com/assets/images/thumbnails/avatar-02.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/thumbnails/avatar-02.jpg	(from https://wizixo.webestica.com/index-5.html)
18:10:04	99952/99952	---M--	200	added ('OK')	image/jpeg	etag:%2218670-615701bd-a340434f4f54e7df;;;%22	https://wizixo.webestica.com/assets/images/banner/03.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/banner/03.jpg	(from https://wizixo.webestica.com/index-6.html)
18:10:04	64237/64237	---M--	200	added ('OK')	image/jpeg	etag:%22faed-61570202-220e3f38c6062c4f;;;%22	https://wizixo.webestica.com/assets/images/service/04.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/service/04.jpg	(from https://wizixo.webestica.com/index-6.html)
18:10:05	106210/106210	---M--	200	added ('OK')	image/jpeg	etag:%2219ee2-61570203-1510f4600ec4fc43;;;%22	https://wizixo.webestica.com/assets/images/service/06.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/service/06.jpg	(from https://wizixo.webestica.com/index-6.html)
